Date,AMZN,BA,DIS,IBM,KO,MSFT
2014-02-13,17.860000610351562,111.30419921875,71.6926498413086,114.87920379638672,28.362306594848636,31.669754028320312
2014-02-14,17.86750030517578,111.8714828491211,72.91666412353516,116.04796600341795,28.56777572631836,31.678157806396484
2014-02-18,17.6825008392334,112.2754135131836,73.23876953125,115.73209381103516,27.496395111083984,31.74602508544922
2014-02-19,17.368999481201172,110.35015869140624,72.5853500366211,115.58049011230467,27.22488594055176,31.8223819732666
2014-02-20,17.489999771118164,111.35576629638672,72.87985229492188,116.4080581665039,27.37165069580078,32.025997161865234
2014-02-21,17.33799934387207,110.25560760498048,73.74492645263672,115.47940826416016,27.28358459472656,32.22113037109375
2014-02-24,17.589000701904297,111.3815460205078,74.2971420288086,115.89637756347656,27.51841163635254,31.975095748901367
2014-02-25,17.916000366210938,108.96639251708984,73.81857299804688,115.75740814208984,27.716535568237305,31.84783172607422
2014-02-26,17.989999771118164,108.8202667236328,73.69892883300781,116.28170013427734,27.78992462158203,31.788440704345703
2014-02-27,18.006500244140625,110.49628448486328,74.06705474853516,117.04617309570312,27.936681747436523,32.119327545166016
2014-02-28,18.104999542236328,110.80570220947266,74.3707504272461,116.98297882080078,28.032081604003903,32.5010871887207
2014-03-03,17.98900032043457,110.20404052734376,73.12833404541016,116.4080581665039,27.97337913513184,32.05145263671875
2014-03-04,18.19499969482422,111.931640625,75.19905090332031,117.7853012084961,28.112812042236328,32.58592224121094
2014-03-05,18.61849975585937,110.69395446777344,76.09173583984375,118.22754669189452,28.14216423034668,32.3314208984375
2014-03-06,18.607999801635746,110.75414276123048,76.69915771484375,118.5434112548828,28.230213165283203,32.365352630615234
2014-03-07,18.60300064086914,110.47908020019533,75.6592025756836,118.5687026977539,28.28892707824707,32.153263092041016
2014-03-10,18.526500701904297,109.06092834472656,75.43830871582031,117.75367736816406,28.362306594848636,32.08538818359375
2014-03-11,18.44099998474121,108.01234436035156,74.59163665771484,117.98745727539062,28.47238540649414,32.25505828857422
2014-03-12,18.53199958801269,106.94658660888672,74.89533233642578,117.64633178710938,28.45389175415039,32.4671516418457
2014-03-13,18.57550048828125,104.76348114013672,73.56086730957031,116.1806182861328,28.08407592773437,32.144775390625
2014-03-14,18.687000274658203,105.81204223632812,73.68971252441406,115.11295318603516,28.23200035095215,31.98358154296875
2014-03-17,18.75200080871582,107.7974624633789,74.90452575683594,117.38731384277344,28.30596160888672,32.28050994873047
2014-03-18,18.938499450683597,106.61135864257812,75.45672607421875,118.0190658569336,28.40212059020996,33.55305099487305
2014-03-19,18.661500930786133,105.06427764892578,74.10385131835938,116.69237518310548,28.20981216430664,33.31552505493164
2014-03-20,18.44849967956543,106.34491729736328,74.3707504272461,118.7076644897461,28.439098358154297,34.21479797363281
2014-03-21,18.0310001373291,105.35652923583984,73.9474105834961,117.93060302734376,28.431703567504883,34.07057571411133
2014-03-24,17.592500686645508,106.0784912109375,73.15592956542969,118.92879486083984,28.40212059020996,34.35901641845703
2014-03-25,17.73550033569336,106.59417724609376,73.21115112304688,123.2184829711914,28.564838409423828,34.223270416259766
2014-03-26,17.170499801635742,106.17304229736328,72.35527801513672,121.68956756591795,28.55744171142578,33.75667190551758
2014-03-27,16.923500061035156,105.89801788330078,72.22642517089844,119.92700958251952,28.71277236938477,33.39188003540039
2014-03-28,16.914499282836914,106.97235870361328,72.69577026367188,120.31865692138672,28.808917999267575,34.1893424987793
2014-03-31,16.818500518798828,107.85762786865234,73.68971252441406,121.60745239257812,28.59442901611328,34.77472305297852
2014-04-01,17.149499893188477,110.1954574584961,75.07019805908203,122.87732696533205,28.409507751464844,35.13951110839844
2014-04-02,17.097999572753906,110.28137969970705,75.16221618652344,122.2771224975586,28.350351333618164,35.08012771606445
2014-04-03,16.680999755859375,110.68535614013672,75.18063354492188,121.73383331298828,28.15803337097168,34.791683197021484
2014-04-04,16.149999618530273,109.48207092285156,74.02104187011719,121.15258026123048,28.26898193359375,33.824546813964844
2014-04-07,15.887999534606934,107.94358825683594,72.82461547851562,122.88992309570312,28.564838409423828,33.76515579223633
2014-04-08,16.353500366210938,106.70592498779295,73.22955322265625,122.11286163330078,28.771934509277344,33.782127380371094
2014-04-09,16.590499877929688,109.05233001708984,74.05785369873047,124.22925567626952,28.83850860595703,34.33356857299805
2014-04-10,15.85550022125244,106.26757049560548,71.33370971679688,123.622802734375,28.764537811279297,33.39188003540039
2014-04-11,15.58650016784668,104.9181900024414,70.87356567382812,123.31321716308594,28.572237014770508,33.26461410522461
2014-04-14,15.795499801635742,105.9323959350586,71.43494415283203,124.94310760498048,28.64620018005371,33.239166259765625
2014-04-15,15.803999900817873,106.8090591430664,71.47175598144531,124.46934509277344,29.71867179870605,33.72271728515625
2014-04-16,16.18400001525879,108.33036041259766,72.65896606445312,124.07762145996094,30.02191925048828,34.27418899536133
2014-04-17,16.245500564575195,109.94622802734376,73.61609649658203,120.04073333740234,30.11807632446289,33.94332504272461
2014-04-21,16.543500900268555,109.86026000976562,72.80621337890625,121.46845245361328,30.14027214050293,33.88393020629883
2014-04-22,16.465999603271484,109.62818145751952,73.11912536621094,121.39265441894533,30.11067771911621,33.92634201049805
2014-04-23,16.229000091552734,112.2754135131836,73.18353271484375,121.12731170654295,30.1254825592041,33.671836853027344
2014-04-24,16.857500076293945,111.61363220214844,73.24797058105469,120.17337799072266,30.103296279907227,33.816062927246094
2014-04-25,15.191499710083008,110.58223724365234,71.99633026123047,119.80059051513672,30.33257102966309,33.85847091674805
2014-04-28,14.82900047302246,109.1898422241211,71.58219146728516,122.01806640625,30.347360610961918,34.67291259765625
2014-04-29,15.019000053405762,110.3329620361328,72.3736572265625,123.26265716552734,30.00713348388672,34.36749267578125
2014-04-30,15.206500053405762,110.89166259765624,73.01787567138672,124.12184143066406,30.16985511779785,34.27418899536133
2014-05-01,15.39449977874756,110.41036224365234,73.2203598022461,122.26451110839844,30.162458419799805,33.93482971191406
2014-05-02,15.400500297546388,111.68238830566406,73.91059112548828,120.94406127929688,30.288196563720703,33.671836853027344
2014-05-05,15.5024995803833,113.41854858398438,74.74808502197266,120.83039093017578,30.147655487060547,33.451255798339844
2014-05-06,14.869000434875488,112.4473114013672,74.57322692871094,120.0533218383789,29.94795227050781,33.13737106323242
2014-05-07,14.635499954223633,112.66339874267578,73.8921890258789,120.28850555419922,30.25861167907715,33.44276428222656
2014-05-08,14.416000366210938,112.85356903076172,75.0978012084961,120.04064178466795,30.1254825592041,33.62940979003906
2014-05-09,14.612000465393066,113.31163787841795,75.41990661621094,120.78407287597656,30.2290153503418,33.54458236694336
2014-05-12,15.142999649047852,114.60813903808594,75.85246276855469,122.36632537841795,30.19205093383789,33.909385681152344
2014-05-13,15.232000350952148,115.34278869628906,75.53955841064453,122.12487030029295,30.40653419494629,34.53305435180664
2014-05-14,14.880999565124512,114.94519805908205,74.47199249267578,119.919921875,30.243824005126957,34.379276275634766
2014-05-15,14.759499549865724,113.40674591064452,73.76334381103516,118.4837875366211,29.97015190124512,33.832481384277344
2014-05-16,14.885000228881836,113.06099700927734,73.98421478271484,118.86507415771484,30.243824005126957,34.02898406982422
2014-05-19,14.838000297546388,113.52771759033205,74.59163665771484,118.82691192626952,30.11067771911621,33.960628509521484
2014-05-20,15.059499740600586,111.99788665771484,74.6284408569336,117.48614501953124,30.014537811279297,33.90083312988281
2014-05-21,15.250499725341797,113.19064331054688,75.64080047607422,118.43933868408205,30.2290153503418,34.47325897216797
2014-05-22,15.24549961090088,113.95124816894533,75.78804016113281,117.98816680908205,30.014537811279297,34.259674072265625
2014-05-23,15.612000465393066,114.4438934326172,76.68074798583984,118.15337371826172,30.014537811279297,34.27674865722656
2014-05-27,15.541000366210938,115.965087890625,77.06729125976562,117.41625213623048,30.155065536499023,34.33656311035156
2014-05-28,15.508000373840332,116.10338592529295,76.93843841552734,116.33604431152344,30.014537811279297,34.18278121948242
2014-05-29,15.689000129699709,116.80348205566406,77.33417510986328,116.76807403564452,30.073701858520508,34.4647102355957
2014-05-30,15.6274995803833,116.89855194091795,77.31576538085938,117.14937591552734,30.25861167907715,34.977333068847656
2014-06-02,15.44200038909912,117.46035766601562,77.55504608154297,117.9944839477539,30.22163391113281,34.849178314208984
2014-06-03,15.35949993133545,117.44305419921876,77.19612121582031,117.15572357177734,30.236417770385746,34.42198944091797
2014-06-04,15.33899974822998,116.96770477294922,77.52743530273438,117.24469757080078,30.16985511779785,34.44762420654297
2014-06-05,16.178499221801758,118.25552368164062,78.02440643310547,118.17879486083984,30.243824005126957,35.20799255371094
2014-06-06,16.48349952697754,119.4915008544922,77.86795806884766,118.42662048339844,30.317771911621094,35.438690185546875
2014-06-09,16.375,119.2408676147461,78.66864013671875,118.3312759399414,30.25861167907715,35.25926971435547
2014-06-10,16.620500564575195,118.62714385986328,77.99679565429688,117.10488891601562,30.376955032348636,35.12255859375
2014-06-11,16.760000228881836,115.90459442138672,77.59186553955078,115.80860900878906,30.22163391113281,34.90898132324219
2014-06-12,16.295499801635742,114.25375366210938,76.20217895507812,115.15408325195312,30.121017456054688,34.66975402832031
2014-06-13,16.313499450683594,114.34016418457033,76.20217895507812,116.0055923461914,30.083765029907227,35.22509002685547
2014-06-16,16.381000518798828,114.55626678466795,76.66234588623047,115.87213134765624,30.299867630004883,35.45575714111328
2014-06-17,16.2810001373291,114.47845458984376,76.53349304199219,115.8149871826172,30.493627548217773,35.60955810546875
2014-06-18,16.7189998626709,114.50440216064452,76.92003631591797,116.66644287109376,30.97054672241211,35.583919525146484
2014-06-19,16.350000381469727,114.79825592041016,77.09488677978516,116.17083740234376,31.14194679260254,35.46431350708008
2014-06-20,16.209999084472656,114.17595672607422,76.2205810546875,115.36376953125,31.06743049621582,35.60955810546875
2014-06-23,16.36199951171875,113.09556579589844,76.16536712646484,115.73871612548828,31.09723854064941,35.87439727783203
2014-06-24,16.20800018310547,111.62621307373048,76.09173583984375,114.93804931640624,31.18666648864746,35.66934967041016
2014-06-25,16.371999740600586,109.81980895996094,77.21453094482422,114.83637237548828,31.268632888793945,35.90857696533203
2014-06-26,16.284500122070312,110.64956665039062,77.720703125,114.61395263671876,31.320798873901367,35.64371490478516
2014-06-27,16.228500366210938,111.0989990234375,78.50297546386719,115.46548461914062,31.44003677368164,36.096527099609375
2014-06-30,16.23900032043457,109.9667510986328,78.90791320800781,115.18584442138672,31.56671905517578,35.626644134521484
2014-07-01,16.61949920654297,110.76192474365234,79.5797348022461,118.41387939453124,31.514551162719727,35.77186965942383
2014-07-02,16.642499923706055,110.30382537841795,79.55213928222656,119.7101821899414,31.514551162719727,35.79750442504883
2014-07-03,16.874500274658203,111.07306671142578,79.9202651977539,119.79914093017578,31.46983337402344,35.712059020996094
2014-07-07,16.677499771118164,111.5743637084961,79.69017791748047,119.48775482177734,31.402772903442383,35.87439727783203
2014-07-08,16.190500259399414,109.5864486694336,79.01835632324219,118.96670532226562,31.25373077392578,35.69498443603516
2014-07-09,16.49850082397461,109.5864486694336,80.26997375488281,119.72925567626952,31.26118278503418,35.60100173950195
2014-07-10,16.395999908447266,109.5864486694336,79.93867492675781,119.27172088623048,31.49219512939453,35.618106842041016
2014-07-11,17.309999465942383,110.7100601196289,79.96627807617188,119.46233367919922,31.276086807250977,35.9598388671875
2014-07-14,17.766000747680664,111.946044921875,79.84664154052734,120.6442642211914,31.58162879943848,36.0025520324707
2014-07-15,17.722000122070312,111.58301544189452,79.28524017333984,119.77371978759766,31.372961044311523,36.26739501953125
2014-07-16,17.795000076293945,110.1309585571289,78.5489730834961,122.23289489746094,31.387863159179688,37.66000747680664
2014-07-17,17.622499465942383,108.79991149902344,78.25448608398438,122.31552124023438,31.313350677490234,38.0444564819336
2014-07-18,17.933000564575195,110.32112121582033,78.97232818603516,122.3218765258789,31.61888694763184,38.18115615844727
2014-07-21,17.988000869750977,110.89154815673828,78.90791320800781,121.2733917236328,31.59652328491211,38.30930709838867
2014-07-22,18.04199981689453,112.13616943359376,79.34046936035156,123.33219909667967,30.694828033447266,38.3007698059082
2014-07-23,17.906999588012695,109.5173110961914,79.18402099609375,123.03987121582033,30.41166114807129,38.3349494934082
2014-07-24,17.930500030517578,107.52073669433594,79.88346099853516,124.0629653930664,30.5308895111084,37.933406829833984
2014-07-25,16.20050048828125,106.48355102539062,79.35888671875,123.52916717529295,30.55323982238769,38.01883316040039
2014-07-28,16.02050018310547,106.36254119873048,80.20555114746094,124.40606689453124,30.31477165222168,37.566017150878906
2014-07-29,16.0,105.72296905517578,79.33124542236328,123.63719177246094,30.06886100769043,37.4976806640625
2014-07-30,16.125499725341797,105.69702911376952,80.26078796386719,123.27501678466795,29.52486228942871,37.23283004760742
2014-07-31,15.649499893188477,104.13262176513672,79.03675842285156,121.7944564819336,29.278949737548828,36.87399291992188
2014-08-01,15.352999687194824,104.04619598388672,78.57659912109375,120.19315338134766,29.278949737548828,36.61769104003906
2014-08-04,15.682499885559082,103.65723419189452,80.28839111328125,120.50450134277344,29.36092567443848,37.05339813232422
2014-08-05,15.616000175476074,104.81541442871094,79.83743286132812,118.89044189453124,29.196969985961918,36.805641174316406
2014-08-06,15.694499969482422,102.90241241455078,79.69017791748047,118.87129974365234,29.748422622680664,36.5151596069336
2014-08-07,15.572500228881836,104.20674896240234,78.69625854492188,117.8038330078125,29.323659896850582,36.93379592895508
2014-08-08,15.84000015258789,104.89368438720705,79.9294662475586,119.29314422607422,29.398178100585938,36.90817260742188
2014-08-11,15.916500091552734,105.04151916503906,80.52765655517578,119.83008575439452,29.48760414123535,36.90817260742188
2014-08-12,15.965999603271484,104.75457763671876,80.26078796386719,119.74695587158205,29.56957626342773,37.18156051635742
2014-08-13,16.31399917602539,106.0675811767578,80.61969757080078,120.13690948486328,29.76333236694336,37.66000747680664
2014-08-14,16.660499572753906,107.9197235107422,81.5492172241211,120.09214782714844,29.942174911499023,37.82234191894531
2014-08-15,16.681499481201172,107.09365844726562,82.16584777832031,119.77256774902344,30.463817596435547,38.2666015625
2014-08-18,16.726499557495117,108.67623901367188,82.80085754394531,121.0381851196289,30.81406021118164,38.53999710083008
2014-08-19,16.756500244140625,109.19795989990234,82.91128540039062,121.49201202392578,30.74698638916016,38.96984100341797
2014-08-20,16.788999557495117,110.73704528808594,82.68120574951172,121.51116180419922,30.739538192749023,38.64316177368164
2014-08-21,16.64550018310547,110.86750030517578,83.17818450927734,122.23346710205078,30.858781814575195,38.875274658203125
2014-08-22,16.579500198364258,110.83270263671876,83.27941131591797,121.70936584472656,30.64266967773437,38.81509780883789
2014-08-25,16.701000213623047,111.5892333984375,83.17818450927734,122.18870544433594,30.858781814575195,38.83228302001953
2014-08-26,17.09149932861328,111.82400512695312,82.84684753417969,123.35845947265624,31.000368118286133,38.69473648071289
2014-08-27,17.159000396728516,111.47618865966795,83.16896057128906,122.88548278808594,31.000368118286133,38.57437515258789
2014-08-28,17.000999450683594,110.52835845947266,83.0401382446289,122.72565460205078,31.0227108001709,38.58298110961914
2014-08-29,16.95199966430664,110.25880432128906,82.71803283691406,122.91744232177734,31.08979034423828,39.0557975769043
2014-09-02,17.118999481201172,109.11101531982422,83.56471252441406,122.44436645507812,31.030168533325195,38.76351547241211
2014-09-03,16.950000762939453,109.5110092163086,83.69355010986328,122.69366455078124,31.134492874145508,38.65174865722656
2014-09-04,17.297500610351562,109.09362030029295,82.95729064941406,121.88190460205078,31.20156478881836,38.9096565246582
2014-09-05,17.319000244140625,108.42405700683594,83.69355010986328,122.2143096923828,31.17920684814453,39.46845626831055
2014-09-08,17.117000579833984,111.28488159179688,83.34384155273438,121.53673553466795,31.134492874145508,39.94988632202149
2014-09-09,16.487499237060547,111.4848861694336,82.46033477783203,121.4408721923828,31.25373077392578,40.19919204711914
2014-09-10,16.566499710083008,111.49357604980467,82.38668823242188,122.4316177368164,31.425125122070312,40.26796340942383
2014-09-11,16.525999069213867,110.9892349243164,82.80085754394531,122.54668426513672,31.488933563232425,40.405517578125
2014-09-12,16.559499740600586,110.3892593383789,82.5247573852539,122.26541137695312,31.12111473083496,40.147605895996094
2014-09-15,16.194499969482422,109.8327178955078,82.90209197998047,122.6042022705078,31.15114974975586,39.75215530395508
2014-09-16,16.38800048828125,110.71097564697266,83.07693481445312,123.33929443359376,31.25623321533203,40.19919204711914
2014-09-17,16.200000762939453,111.09357452392578,83.13215637207031,123.23700714111328,31.233722686767575,39.99286651611328
2014-09-18,16.25,111.80660247802734,83.14136505126953,123.8442153930664,31.368837356567383,40.13042068481445
2014-09-19,16.56599998474121,112.47615051269533,83.27941131591797,124.0040512084961,31.56398582458496,40.8525619506836
2014-09-22,16.225000381469727,111.83267211914062,82.17503356933594,123.43515014648438,31.69160270690918,40.45710372924805
2014-09-23,16.181499481201172,110.76315307617188,81.27311706542969,122.48274993896484,31.443883895874023,40.02727127075195
2014-09-24,16.410499572753906,111.80660247802734,82.32228088378906,122.92377471923828,31.729137420654297,40.47429656982422
2014-09-25,16.096500396728516,110.554443359375,81.05224609375,120.81443786621094,31.3613224029541,39.58021926879883
2014-09-26,16.160499572753906,111.90225219726562,81.66886901855469,121.48561096191406,31.676589965820312,39.89830780029297
2014-09-29,16.090999603271484,111.9718246459961,81.75169372558594,121.21719360351562,31.71411895751953,39.92408752441406
2014-09-30,16.121999740600586,110.76315307617188,81.93574523925781,121.33863067626952,32.02186965942383,39.855316162109375
2014-10-01,15.873000144958496,108.40666961669922,80.51847839355469,119.63835144042967,32.081932067871094,39.45986557006836
2014-10-02,15.920499801635742,107.97188568115234,79.87425231933594,119.47213745117188,32.02186965942383,39.339500427246094
2014-10-03,16.136999130249023,109.87619018554688,81.40196228027344,120.59709167480467,32.277095794677734,39.62320327758789
2014-10-06,16.110000610351562,109.78925323486328,81.5031967163086,120.8336410522461,32.72747039794922,39.62320327758789
2014-10-07,15.848999977111816,107.23278045654295,80.16875457763672,118.70509338378906,32.96767807006836,39.14177322387695
2014-10-08,16.135000228881836,108.67623901367188,81.08905792236328,121.0381851196289,33.44057083129883,40.216400146484375
2014-10-09,15.768500328063965,106.74581909179688,78.88030242919922,119.15894317626952,32.930137634277344,39.416873931884766
2014-10-10,15.569499969482422,105.65020751953124,79.39568328857422,118.8457489013672,33.380516052246094,37.85222625732422
2014-10-13,15.322500228881836,104.73715209960938,77.22373962402344,117.30524444580078,33.08026885986328,37.52554702758789
2014-10-14,15.415499687194824,106.33714294433594,77.4354019165039,117.48428344726562,32.75749969482422,37.594337463378906
2014-10-15,15.298500061035156,104.5110855102539,75.53955841064453,116.17388916015624,32.449729919433594,37.155887603759766
2014-10-16,15.142999649047852,104.59803771972656,75.2266616821289,114.95304870605467,31.946813583374023,36.74323654174805
2014-10-17,15.182000160217283,107.16320037841795,77.15010070800781,116.36563873291016,32.187015533447266,37.50835418701172
2014-10-20,15.310500144958496,108.09362030029295,78.70542907714844,108.0880355834961,32.494773864746094,37.89522552490234
2014-10-21,15.76650047302246,110.5370635986328,80.56448364257812,104.33596801757812,30.535629272460938,38.58298110961914
2014-10-22,15.648500442504885,105.60672760009766,80.15953063964844,103.41554260253906,30.49058723449707,38.15312194824219
2014-10-23,15.659000396728516,106.11105346679688,80.97862243652344,103.6648406982422,30.67074584960937,38.70333480834961
2014-10-24,14.352999687194824,106.2936553955078,81.5492172241211,103.60088348388672,30.7983512878418,39.6575927734375
2014-10-27,14.498499870300291,106.18932342529295,81.40196228027344,103.4666519165039,30.595684051513672,39.46845626831055
2014-10-28,14.779500007629396,107.48494720458984,82.76403045654297,104.57247924804688,30.4455509185791,39.96707534790039
2014-10-29,14.706000328063965,107.02408599853516,82.39590454101562,104.4830093383789,30.74580383300781,40.07884216308594
2014-10-30,14.953499794006348,107.66754913330078,83.03092193603516,105.05187225341795,31.07609367370605,39.588809967041016
2014-10-31,15.27299976348877,108.61536407470705,84.09849548339844,105.0838394165039,31.43638801574707,40.3625373840332
2014-11-03,15.28600025177002,109.58924865722656,84.40219116210938,105.05828094482422,31.383846282958984,40.78378677368164
2014-11-04,15.14050006866455,109.42405700683594,83.15056610107422,103.96527862548828,31.391345977783203,40.89555358886719
2014-11-05,14.826000213623049,108.64563751220705,83.74876403808594,103.4347152709961,31.759157180786133,41.14486312866211
2014-11-06,14.83199977874756,108.9604949951172,84.6690902709961,103.9109878540039,31.744155883789062,41.867000579833984
2014-11-07,14.993000030517578,108.84678649902344,82.82846069335938,104.30352783203124,31.766658782958984,41.84979248046875
2014-11-10,15.255499839782717,109.01294708251952,82.6259994506836,105.21741485595705,31.819211959838867,42.03033065795898
2014-11-11,15.600500106811523,109.64271545410156,82.81005859375,105.09512329101562,31.90928268432617,42.013145446777344
2014-11-12,15.575499534606934,110.08875274658205,82.7364273071289,104.20700073242188,32.059410095214844,41.93577575683594
2014-11-13,15.824000358581545,112.41525268554688,83.27941131591797,104.76690673828124,32.11946105957031,42.64931488037109
2014-11-14,16.391000747680664,112.7038803100586,83.56471252441406,105.64856719970705,32.074424743652344,42.6235237121582
2014-11-17,16.15250015258789,112.31903839111328,83.20579528808594,105.64856719970705,32.217041015625,42.52035903930664
2014-11-18,16.24650001525879,114.2782211303711,83.08615112304688,104.18767547607422,32.674922943115234,42.16567611694336
2014-11-19,16.32699966430664,115.1090850830078,82.66281127929688,103.89161682128906,33.19286346435547,41.715816497802734
2014-11-20,16.527000427246094,115.18780517578124,81.81611633300781,103.3832015991211,33.21537780761719,42.13105773925781
2014-11-21,16.631500244140625,116.13239288330078,81.87130737304688,103.5634307861328,33.40303421020508,41.50816345214844
2014-11-24,16.781999588012695,117.7329559326172,83.36224365234375,104.3550262451172,33.23038864135742,41.17079162597656
2014-11-25,16.75200080871582,117.90787506103516,84.34699249267578,104.10403442382812,33.350494384765625,41.06696701049805
2014-11-26,16.678499221801758,117.88162994384766,84.59545135498047,104.22631072998048,33.475196838378906,41.3091926574707
2014-11-28,16.93199920654297,117.5143051147461,85.13845825195312,104.36785888671876,33.88335037231445,41.361106872558594
2014-12-01,16.299999237060547,115.79132080078124,85.31329345703125,103.9624252319336,33.671722412109375,42.06185150146485
2014-12-02,16.315500259399414,115.69507598876952,86.0219497680664,104.6896743774414,33.66415786743164,41.923439025878906
2014-12-03,15.824999809265137,115.42396545410156,85.69063568115234,105.88026428222656,33.10485076904297,41.59469223022461
2014-12-04,15.846500396728516,114.85546875,85.80108642578125,105.57782745361328,32.87811279296875,42.25217056274414
2014-12-05,15.631500244140623,115.63388061523438,86.28885650634766,105.0758056640625,32.90078353881836,41.88882446289063
2014-12-08,15.33199977874756,113.9458236694336,86.32566833496094,104.16840362548828,32.60600280761719,41.26595306396485
2014-12-09,15.625,113.403564453125,85.53419494628906,104.8956298828125,31.774614334106445,41.17079162597656
2014-12-10,15.291999816894531,109.01294708251952,84.32855987548828,103.29956817626952,31.442052841186523,40.573856353759766
2014-12-11,15.368000030517578,107.90220642089844,85.5122299194336,103.65998077392578,31.38915634155273,40.80743408203125
2014-12-12,15.366000175476074,105.628173828125,85.26991271972656,99.99805450439452,30.92053985595703,40.61711120605469
2014-12-15,15.303500175476074,106.77391815185548,84.72002410888672,98.50495910644533,30.663557052612305,40.3748779296875
2014-12-16,14.753000259399414,108.67185974121094,84.03964233398438,97.44304656982422,30.52750968933105,39.06855392456055
2014-12-17,14.944000244140623,109.38031768798828,85.16738891601562,97.77771759033205,31.40426445007324,39.57033157348633
2014-12-18,14.886500358581545,109.91381072998048,86.31376647949219,101.47825622558594,32.03915023803711,41.1102294921875
2014-12-19,14.994999885559082,110.40362548828124,86.57473754882812,102.01244354248048,31.70659446716309,41.23134613037109
2014-12-22,15.32699966430664,112.14411926269533,87.795654296875,103.89807891845705,32.008914947509766,41.50816345214844
2014-12-23,15.314499855041504,113.72718048095705,88.25236511230469,104.4129638671875,32.47752380371094,41.91477584838867
2014-12-24,15.15149974822998,114.78548431396484,88.00070190429688,104.14264678955078,32.4548454284668,41.6465950012207
2014-12-26,15.454500198364258,115.12657165527344,88.56922149658203,104.47728729248048,32.46996307373047,41.42166519165039
2014-12-29,15.60200023651123,115.7038345336914,89.00727081298828,103.29956817626952,32.394386291503906,41.04966735839844
2014-12-30,15.515000343322754,115.30149841308594,88.26165771484375,103.0035171508789,32.31880187988281,40.67766571044922
2014-12-31,15.517499923706056,113.68345642089844,87.7863540649414,103.2545166015625,31.910663604736328,40.1845588684082
2015-01-02,15.425999641418455,113.65721130371094,87.37626647949219,104.29706573486328,31.85018920898437,40.45274353027344
2015-01-05,15.10949993133545,112.87005615234376,86.0993881225586,102.65599822998048,31.85018920898437,40.08073425292969
